group_id,repr_time,anchor_onset_time,time_start,time_end,group_span_h,n_trigger_events,n_trigger_stations,trigger_stations,trigger_drop_mean,trigger_drop_max,trigger_A_complex_mean,onset_min,onset_max,min_time_min,min_time_max,n_supported_stations,supported_stations,n_support_only_stations,support_only_stations,mean_supported_drop,median_supported_drop,max_supported_drop,catalog_tier,fd_scope,quality,promoted_from_single_trigger,year,omni_Bz_min,omni_Speed_max,omni_IMF_max,omni_Density_mean,feid_matched,feid_dt_h,feid_magnitude,feid_ons_label,feid_Vmax,feid_Bmax,feid_has_shock,cond_A_bz,cond_B_speed,cond_C_imf,fd_like_confirmed,bz_min,speed_max,imf_max,dv_max,bz_consec_min,imf_consec_min,match_time,month,feid_idx,feid_ons,feid_mag_36h,feid_vmax_36h,feid_bmax_36h,feid_matched_36h,driver,group_span_h_tc,n_trigger_stations_tc,trigger_A_complex_mean_tc,trigger_drop_max_tc,trigger_drop_mean_tc,duration_h,A_complex_mean,drop_max,n_trig_stations,n_sup_stations,delta_t_h
112,2017-04-04 13:41:00,2017-04-04 13:41:00,2017-04-02 13:18:00,2017-04-05 22:02:00,80.73333333333333,6,6,"BKSN,DRBS,FSMT,JUNG1,KERG,LMKS",4.668595004694552,6.0414726240826155,5.792122755791756,2017-04-02 13:18:00,2017-04-04 19:36:00,2017-04-03 15:20:00,2017-04-05 22:02:00,11,"AATB,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK",5,"AATB,JUNG,KIEL2,MXCO,NEWK",4.501292369406499,4.740689125655331,6.0414726240826155,core,supported_multi_station_candidate,A,False,2017,-11.341833333333334,498.125,16.242666666666665,7.902964743589744,True,11.683333333333334,1.4,,440.0,16.2,False,True,True,True,True,-12.32,453.9500000000001,17.47,62.05000000000007,320.0,892.0,2017-04-04 13:41:00,4,182,,1.4,440.0,16.2,True,unclassified,80.73333333333333,6,5.792122755791756,6.0414726240826155,4.668595004694552,80.73333333333333,5.792122755791756,6.0414726240826155,6,11,11.683333333333334
113,2017-04-10 01:56:00,2017-04-10 01:56:00,2017-04-08 22:46:00,2017-04-12 17:20:00,90.56666666666666,5,5,"AATB,APTY,FSMT,KERG,LMKS",3.218408408617102,4.124645173801394,5.614951339816151,2017-04-08 22:46:00,2017-04-11 11:08:00,2017-04-09 16:58:00,2017-04-12 17:20:00,5,"AATB,APTY,FSMT,KERG,LMKS",0,,3.218408408617102,3.2554985632387363,4.124645173801394,core,supported_multi_station_candidate,A,False,2017,-5.045,607.8066666666667,9.696,7.365950520833333,False,19.066666666666666,,,,,False,False,True,True,True,-5.305,486.5499999999999,9.325,60.18333333333328,30.0,330.0,2017-04-10 01:56:00,4,186,,0.34,490.0,7.3,True,unclassified,90.56666666666666,5,5.614951339816151,4.124645173801394,3.218408408617102,90.56666666666666,5.614951339816151,4.124645173801394,5,5,19.066666666666666
114,2017-04-15 07:04:00,2017-04-15 07:04:00,2017-04-15 03:40:00,2017-04-16 18:26:00,38.766666666666666,2,2,"JUNG1,LMKS",3.766008466819348,4.620790740491164,6.7843315535729865,2017-04-15 03:40:00,2017-04-15 10:28:00,2017-04-16 11:44:00,2017-04-16 18:26:00,3,"JUNG,JUNG1,LMKS",1,JUNG,3.935790781239564,4.275355410079995,4.620790740491164,core,supported_multi_station_candidate,B,False,2017,-5.70325,442.2966666666667,7.951583333333334,6.390085069444445,False,21.933333333333334,,,,,False,True,True,False,True,-5.33,380.15,6.68,57.299999999999955,164.0,0.0,2017-04-15 07:04:00,4,188,,0.35,359.0,5.2,True,unclassified,38.766666666666666,2,6.7843315535729865,4.620790740491164,3.766008466819348,38.766666666666666,6.7843315535729865,4.620790740491164,2,3,21.933333333333334
115,2017-04-19 23:04:00,2017-04-19 23:04:00,2017-04-18 11:54:00,2017-04-22 06:28:00,90.56666666666666,8,8,"AATB,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU",4.176175355534589,5.079477876929983,4.623449977773194,2017-04-18 11:54:00,2017-04-21 06:46:00,2017-04-19 22:52:00,2017-04-22 06:28:00,13,"AATB,BKSN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NANM,NEWK,OULU",5,"BKSN,CALM,DRBS,FSMT,NANM",4.687272352664141,4.30041687522408,8.87774388124157,core,supported_multi_station_candidate,A,False,2017,-8.113333333333333,636.0558333333333,14.969166666666666,10.70246409848934,False,31.066666666666666,,,,,False,True,True,True,True,-10.765,554.8,16.665,116.19999999999992,112.0,438.0,2017-04-19 23:04:00,4,189,,1.64,605.0,15.3,True,unclassified,90.56666666666666,8,4.623449977773194,5.079477876929983,4.176175355534589,90.56666666666666,4.623449977773194,5.079477876929983,8,13,31.066666666666666
116,2017-04-28 01:16:00,2017-04-28 01:16:00,2017-04-27 06:46:00,2017-04-28 17:58:00,35.2,3,3,"JUNG1,KERG,LMKS",3.1400186538802166,3.5040393507447085,5.030339454885413,2017-04-27 06:46:00,2017-04-28 05:00:00,2017-04-28 11:00:00,2017-04-28 17:58:00,4,"APTY,JUNG1,KERG,LMKS",1,APTY,3.558899593854666,3.276455171975388,4.815542413778014,core,supported_multi_station_candidate,A,False,2017,-3.8156666666666665,564.7708333333334,7.3625,2.7847294003739314,False,28.733333333333334,,,,,False,False,True,False,True,-4.33,494.15,5.805,87.54999999999995,22.0,0.0,2017-04-28 01:16:00,4,192,,0.76,399.0,7.6,True,unclassified,35.2,3,5.030339454885413,3.5040393507447085,3.1400186538802166,35.2,5.030339454885413,3.5040393507447085,3,4,28.733333333333334
117,2017-04-30 17:00:00,2017-04-30 17:00:00,2017-04-30 11:18:00,2017-05-02 23:36:00,60.3,7,7,"APTY,ATHN,CALM,FSMT,JUNG,KERG,LMKS",5.230026183188395,8.837420533196024,6.654232929989645,2017-04-30 11:18:00,2017-05-01 15:18:00,2017-05-01 08:26:00,2017-05-02 23:36:00,12,"APTY,ATHN,BKSN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK",5,"BKSN,DRBS,JUNG1,KIEL2,NEWK",5.296548304287698,4.690940514532467,8.837420533196024,core,supported_multi_station_candidate,A,False,2017,-3.821666666666667,415.5133333333333,7.3625,5.441927835051546,False,35.0,,,,,False,False,True,False,True,-2.705,389.2,5.449999999999999,34.55000000000001,0.0,0.0,2017-04-30 17:00:00,4,192,,0.76,399.0,7.6,True,unclassified,60.3,7,6.654232929989645,8.837420533196024,5.230026183188395,60.3,6.654232929989645,8.837420533196024,7,12,35.0
118,2017-05-05 12:08:00,2017-05-05 12:08:00,2017-05-05 12:08:00,2017-05-06 19:10:00,31.033333333333335,1,1,KERG,3.227280791276967,3.227280791276967,9.346291015769877,2017-05-05 12:08:00,2017-05-05 12:08:00,2017-05-06 19:10:00,2017-05-06 19:10:00,3,"AATB,KERG,LMKS",2,"AATB,LMKS",3.0562042633404274,3.227280791276967,3.4238617749699674,core,supported_multi_station_candidate,B,True,2017,-4.1866666666666665,398.1166666666667,8.521833333333333,9.115353379221512,True,14.75,0.42,,399.0,8.0,False,False,True,False,True,-1.83,404.05,8.120000000000001,34.39999999999998,0.0,6.0,2017-05-05 12:08:00,5,194,,0.42,399.0,8.0,True,unclassified,31.033333333333335,1,9.346291015769877,3.227280791276967,3.227280791276967,31.033333333333335,9.346291015769877,3.227280791276967,1,3,14.75
119,2017-05-08 15:30:00,2017-05-08 15:30:00,2017-05-08 15:30:00,2017-05-09 14:40:00,23.166666666666668,1,1,AATB,2.742600976142892,2.742600976142892,3.7328117766092737,2017-05-08 15:30:00,2017-05-08 15:30:00,2017-05-09 14:40:00,2017-05-09 14:40:00,3,"AATB,LMKS,NANM",2,"LMKS,NANM",3.1876167557486763,2.742600976142892,4.226442645534213,core,supported_multi_station_candidate,B,True,2017,-3.756833333333333,385.07666666666665,8.1835,9.203697048611112,True,17.5,0.38,,398.0,8.4,False,False,True,False,True,-3.585,397.85,7.76,46.400000000000034,2.0,0.0,2017-05-08 15:30:00,5,196,,0.38,398.0,8.4,True,unclassified,23.166666666666668,1,3.7328117766092737,2.742600976142892,2.742600976142892,23.166666666666668,3.7328117766092737,2.742600976142892,1,3,17.5
120,2017-05-10 06:50:00,2017-05-10 06:50:00,2017-05-10 06:50:00,2017-05-11 18:00:00,35.166666666666664,1,1,LMKS,2.221620186980726,2.221620186980726,8.007819477913888,2017-05-10 06:50:00,2017-05-10 06:50:00,2017-05-11 18:00:00,2017-05-11 18:00:00,2,"JUNG,LMKS",1,JUNG,3.120522307186815,3.120522307186815,4.019424427392903,core,supported_multi_station_candidate,B,True,2017,-3.413,388.7107142857143,8.763666666666667,10.041434033228676,False,21.833333333333332,,,,,False,False,True,True,True,-3.03,379.3,8.66,41.400000000000034,4.0,76.0,2017-05-10 06:50:00,5,196,,0.38,398.0,8.4,True,unclassified,35.166666666666664,1,8.007819477913888,2.221620186980726,2.221620186980726,35.166666666666664,8.007819477913888,2.221620186980726,1,2,21.833333333333332
121,2017-05-13 13:20:00,2017-05-13 13:20:00,2017-05-13 13:20:00,2017-05-13 22:44:00,9.4,1,1,JUNG1,3.4202636122991024,3.4202636122991024,10.590495615417668,2017-05-13 13:20:00,2017-05-13 13:20:00,2017-05-13 22:44:00,2017-05-13 22:44:00,3,"JUNG,JUNG1,LMKS",2,"JUNG,LMKS",3.1118075144190445,3.4202636122991024,3.67690511327916,core,supported_multi_station_candidate,B,True,2017,-4.809833333333333,406.04,11.6095,16.483906200941913,True,9.333333333333334,0.23,,341.0,8.8,False,False,True,False,True,-2.1100000000000003,353.75,5.57,34.85000000000002,0.0,0.0,2017-05-13 13:20:00,5,197,,0.23,341.0,8.8,True,unclassified,9.4,1,10.590495615417668,3.4202636122991024,3.4202636122991024,9.4,10.590495615417668,3.4202636122991024,1,3,9.333333333333334
122,2017-05-15 03:23:00,2017-05-15 03:23:00,2017-05-14 18:56:00,2017-05-16 17:58:00,47.03333333333333,2,2,"APTY,KERG",4.005281625266211,4.174484079462039,3.0011109710476163,2017-05-14 18:56:00,2017-05-15 11:50:00,2017-05-15 20:36:00,2017-05-16 17:58:00,9,"APTY,BKSN,FSMT,KERG,KIEL2,LMKS,MXCO,NANM,OULU",7,"BKSN,FSMT,KIEL2,LMKS,MXCO,NANM,OULU",4.116819892327077,3.836079171070384,5.004602628975384,core,supported_multi_station_candidate,A,False,2017,-4.809833333333333,610.2588333333333,15.563666666666668,14.023880208333331,True,1.6166666666666667,0.99,,608.0,14.9,False,True,True,True,True,-6.84,360.95,10.66,45.349999999999966,62.0,250.0,2017-05-15 03:23:00,5,198,,0.99,608.0,14.9,True,unclassified,47.03333333333333,2,3.0011109710476163,4.174484079462039,4.005281625266211,47.03333333333333,3.0011109710476163,4.174484079462039,2,9,1.6166666666666667
123,2017-05-18 10:18:00,2017-05-18 10:18:00,2017-05-18 09:22:00,2017-05-18 23:06:00,13.733333333333333,2,2,"AATB,JUNG",3.0861210867639626,3.681508367649063,4.986826272045965,2017-05-18 09:22:00,2017-05-18 11:14:00,2017-05-18 16:32:00,2017-05-18 23:06:00,4,"AATB,JUNG,JUNG1,KERG",2,"JUNG1,KERG",3.558450691987831,3.849026012134016,4.04501693780443,core,supported_multi_station_candidate,A,False,2017,-6.137666666666666,719.6608333333334,11.95,6.501851562500001,True,8.3,0.72,,437.0,9.4,False,True,True,True,True,-6.335,455.05,9.61,55.35000000000002,116.0,526.0,2017-05-18 10:18:00,5,199,,0.72,437.0,9.4,True,unclassified,13.733333333333333,2,4.986826272045965,3.681508367649063,3.0861210867639626,13.733333333333333,4.986826272045965,3.681508367649063,2,4,8.3
124,2017-05-20 09:54:00,2017-05-20 09:54:00,2017-05-19 14:46:00,2017-05-21 23:56:00,57.166666666666664,4,4,"DRBS,FSMT,LMKS,NANM",4.386028857149377,6.966644039936005,5.336611792278366,2017-05-19 14:46:00,2017-05-20 20:48:00,2017-05-20 15:16:00,2017-05-21 23:56:00,5,"APTY,DRBS,FSMT,LMKS,NANM",1,APTY,4.130069714460766,3.5236852858737,6.966644039936005,core,supported_multi_station_candidate,A,False,2017,-6.137666666666666,724.6474999999999,11.95,4.739838541666667,False,30.9,,,,,False,True,True,True,True,-12.225,758.85,13.715,173.0,82.0,346.0,2017-05-20 09:54:00,5,200,,0.93,733.0,12.4,True,unclassified,57.166666666666664,4,5.336611792278366,6.966644039936005,4.386028857149377,57.166666666666664,5.336611792278366,6.966644039936005,4,5,30.9
125,2017-05-23 22:32:00,2017-05-23 22:32:00,2017-05-23 22:32:00,2017-05-25 01:50:00,27.3,1,1,APTY,3.640441221334683,3.640441221334683,4.177643284220719,2017-05-23 22:32:00,2017-05-23 22:32:00,2017-05-25 01:50:00,2017-05-25 01:50:00,2,"APTY,KERG",1,KERG,3.697359546162475,3.697359546162475,3.754277870990267,core,supported_multi_station_candidate,B,True,2017,-2.7511666666666668,588.4333333333333,6.672333333333333,2.4683242753623187,False,,,,,,False,False,True,False,True,-3.05,512.7,4.785,59.50000000000006,2.0,0.0,2017-05-23 22:32:00,5,-1,,,,,False,unmatched,27.3,1,4.177643284220719,3.640441221334683,3.640441221334683,27.3,4.177643284220719,3.640441221334683,1,2,
126,2017-05-27 12:56:00,2017-05-27 12:56:00,2017-05-27 01:04:00,2017-05-28 22:58:00,45.9,7,7,"APTY,DRBS,JUNG,JUNG1,KERG,NEWK,OULU",5.273633412246825,9.882057782385164,8.07586740724211,2017-05-27 01:04:00,2017-05-27 22:28:00,2017-05-27 05:10:00,2017-05-28 22:58:00,8,"APTY,DRBS,FSMT,JUNG,JUNG1,KERG,NEWK,OULU",1,FSMT,5.192084699741063,4.4848141213972355,9.882057782385164,core,supported_multi_station_candidate,A,False,2017,-21.12066666666667,395.39833333333337,22.462833333333332,10.649698784722224,True,2.6333333333333333,2.83,SSC,401.0,22.8,True,True,True,False,True,-7.475,384.35,9.955,95.0,68.0,12.0,2017-05-27 12:56:00,5,201,SSC,2.83,401.0,22.8,True,SSC,45.9,7,8.07586740724211,9.882057782385164,5.273633412246825,45.9,8.07586740724211,9.882057782385164,7,8,2.6333333333333333
127,2017-05-29 18:24:00,2017-05-29 18:24:00,2017-05-29 18:24:00,2017-05-31 01:44:00,31.333333333333332,1,1,LMKS,2.711342285773261,2.711342285773261,7.342209481884365,2017-05-29 18:24:00,2017-05-29 18:24:00,2017-05-31 01:44:00,2017-05-31 01:44:00,1,LMKS,0,,2.711342285773261,2.711342285773261,2.711342285773261,exploratory,single_station_candidate,C,False,2017,-21.12066666666667,540.1233333333333,22.462833333333332,8.343264756944444,True,6.6,0.88,,539.0,9.2,False,True,True,True,True,-13.88,398.1,17.485,79.5,140.0,594.0,2017-05-29 18:24:00,5,202,,0.88,539.0,9.2,True,unclassified,31.333333333333332,1,7.342209481884365,2.711342285773261,2.711342285773261,31.333333333333332,7.342209481884365,2.711342285773261,1,1,6.6
128,2017-06-03 08:02:00,2017-06-03 08:02:00,2017-06-03 08:02:00,2017-06-03 23:16:00,15.233333333333333,1,1,KERG,3.654355864211435,3.654355864211435,10.55258065905849,2017-06-03 08:02:00,2017-06-03 08:02:00,2017-06-03 23:16:00,2017-06-03 23:16:00,3,"FSMT,JUNG1,KERG",2,"FSMT,JUNG1",3.25957058483908,3.2294733274326823,3.654355864211435,core,supported_multi_station_candidate,B,True,2017,-10.975,480.76,11.997833333333334,7.845400717703349,True,0.03333333333333333,0.5,,480.0,12.1,False,True,True,True,True,-12.575,411.3,13.045,63.60000000000002,104.0,100.0,2017-06-03 08:02:00,6,204,,0.5,480.0,12.1,True,unclassified,15.233333333333333,1,10.55258065905849,3.654355864211435,3.654355864211435,15.233333333333333,10.55258065905849,3.654355864211435,1,3,0.03333333333333333
129,2017-06-06 01:44:00,2017-06-06 01:44:00,2017-06-05 22:46:00,2017-06-07 01:46:00,27.0,2,2,"AATB,JUNG1",2.7774035422456684,3.2614856609382343,9.884168724236517,2017-06-05 22:46:00,2017-06-06 04:42:00,2017-06-06 14:54:00,2017-06-07 01:46:00,4,"AATB,APTY,DRBS,JUNG1",2,"APTY,DRBS",4.19205800022912,3.5743892561994643,7.32613206496445,core,supported_multi_station_candidate,A,False,2017,-3.4291666666666667,478.9691666666667,6.900333333333333,7.811824592074593,True,15.733333333333333,0.38,,380.0,6.9,False,False,True,False,True,-4.225,388.1,7.095000000000001,50.39999999999998,10.0,0.0,2017-06-06 01:44:00,6,206,,0.38,380.0,6.9,True,unclassified,27.0,2,9.884168724236517,3.2614856609382343,2.7774035422456684,27.0,9.884168724236517,3.2614856609382343,2,4,15.733333333333333
130,2017-06-09 12:28:00,2017-06-09 12:28:00,2017-06-09 12:28:00,2017-06-10 13:20:00,24.866666666666667,1,1,LMKS,3.5548062531158773,3.5548062531158773,6.164313748286569,2017-06-09 12:28:00,2017-06-09 12:28:00,2017-06-10 13:20:00,2017-06-10 13:20:00,1,LMKS,0,,3.5548062531158773,3.5548062531158773,3.5548062531158773,exploratory,single_station_candidate,C,False,2017,-4.397,337.5884615384615,5.6465000000000005,11.23826646423752,True,15.466666666666667,0.28,,327.0,5.2,False,False,False,False,False,-2.67,330.4,6.32,21.59999999999997,0.0,0.0,2017-06-09 12:28:00,6,207,,0.28,327.0,5.2,True,unclassified,24.866666666666667,1,6.164313748286569,3.5548062531158773,3.5548062531158773,24.866666666666667,6.164313748286569,3.5548062531158773,1,1,15.466666666666667
131,2017-06-12 15:10:00,2017-06-12 15:10:00,2017-06-12 08:14:00,2017-06-13 23:06:00,38.86666666666667,5,5,"AATB,JUNG1,LMKS,NANM,NEWK",3.574776725064818,5.105646338252481,5.184857285870923,2017-06-12 08:14:00,2017-06-12 21:38:00,2017-06-13 01:38:00,2017-06-13 23:06:00,10,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NANM,NEWK",5,"APTY,FSMT,JUNG,KERG,KIEL2",3.7309833371222383,3.730445894500528,5.105646338252481,core,supported_multi_station_candidate,A,False,2017,-8.011833333333334,527.9983333333333,13.164666666666667,7.664739872685185,False,24.5,,,,,False,False,True,True,True,-6.29,538.3,9.625,124.79999999999995,38.0,856.0,2017-06-12 15:10:00,6,208,,0.62,527.0,12.7,True,unclassified,38.86666666666667,5,5.184857285870923,5.105646338252481,3.574776725064818,38.86666666666667,5.184857285870923,5.105646338252481,5,10,24.5
132,2017-06-16 08:32:00,2017-06-16 08:32:00,2017-06-15 22:40:00,2017-06-18 06:40:00,56.0,7,7,"DRBS,FSMT,JUNG1,KERG,KIEL2,LMKS,NANM",4.609112424176258,8.802883982082454,5.9172414003146505,2017-06-15 22:40:00,2017-06-17 04:56:00,2017-06-17 05:32:00,2017-06-18 06:40:00,8,"DRBS,FSMT,JUNG1,KERG,KIEL2,LMKS,NANM,NEWK",1,NEWK,4.634172118906933,4.26147094617361,8.802883982082454,core,supported_multi_station_candidate,A,False,2017,-6.786833333333333,624.2175000000001,13.616333333333332,6.834215277777777,True,5.533333333333333,1.03,,623.0,13.7,False,True,True,True,True,-9.87,548.1,15.49,178.40000000000003,108.0,358.0,2017-06-16 08:32:00,6,209,,1.03,623.0,13.7,True,unclassified,56.0,7,5.9172414003146505,8.802883982082454,4.609112424176258,56.0,5.9172414003146505,8.802883982082454,7,8,5.533333333333333
133,2017-06-22 20:02:00,2017-06-22 20:02:00,2017-06-22 08:46:00,2017-06-24 09:02:00,48.266666666666666,4,4,"FSMT,JUNG,NEWK,OULU",4.416017745418896,5.309878892764781,7.868436055163723,2017-06-22 08:46:00,2017-06-23 04:04:00,2017-06-23 04:44:00,2017-06-24 09:02:00,10,"AATB,APTY,FSMT,JUNG,KERG,KIEL2,LMKS,NANM,NEWK,OULU",6,"AATB,APTY,KERG,KIEL2,LMKS,NANM",4.148466820578546,4.0938255913240695,5.309878892764781,core,supported_multi_station_candidate,A,False,2017,-5.0649999999999995,383.5425,7.919166666666667,7.0708796787503685,True,1.0333333333333334,0.46,,389.0,7.7,False,False,True,False,True,-3.64,349.65,8.315000000000001,43.450000000000045,10.0,20.0,2017-06-22 20:02:00,6,212,,0.46,389.0,7.7,True,unclassified,48.266666666666666,4,7.868436055163723,5.309878892764781,4.416017745418896,48.266666666666666,7.868436055163723,5.309878892764781,4,10,1.0333333333333334
134,2017-06-25 12:58:00,2017-06-25 12:58:00,2017-06-25 07:20:00,2017-06-27 00:48:00,41.46666666666667,3,3,"JUNG,JUNG1,LMKS",3.241154667570189,3.771797117702465,7.968821774049246,2017-06-25 07:20:00,2017-06-25 23:42:00,2017-06-25 23:30:00,2017-06-27 00:48:00,6,"AATB,JUNG,JUNG1,KERG,LMKS,MXCO",3,"AATB,KERG,MXCO",3.2878256727810875,3.467726824872722,4.080956866562884,core,supported_multi_station_candidate,A,False,2017,-6.193333333333333,555.235,10.366,6.000393870314083,True,16.966666666666665,1.16,,548.0,10.0,False,True,True,True,True,-7.07,507.5,10.76,82.95000000000005,100.0,402.0,2017-06-25 12:58:00,6,213,,1.16,548.0,10.0,True,unclassified,41.46666666666667,3,7.968821774049246,3.771797117702465,3.241154667570189,41.46666666666667,7.968821774049246,3.771797117702465,3,6,16.966666666666665
135,2017-06-30 19:07:00,2017-06-30 19:07:00,2017-06-30 12:34:00,2017-07-01 21:04:00,32.5,4,4,"JUNG,JUNG1,KERG,MXCO",3.7827065551413894,4.489915656032208,7.421833753020519,2017-06-30 12:34:00,2017-07-01 19:18:00,2017-07-01 18:46:00,2017-07-01 21:04:00,6,"FSMT,JUNG,JUNG1,KERG,LMKS,MXCO",2,"FSMT,LMKS",3.586309864709051,3.345193880589693,4.489915656032208,core,supported_multi_station_candidate,A,False,2017,-7.362833333333333,499.56499999999994,17.955333333333332,8.027920860389612,True,11.883333333333333,0.62,,494.0,18.2,False,False,False,False,False,-5.15,359.0,5.955,21.100000000000023,42.0,0.0,2017-06-30 19:07:00,6,216,,0.62,494.0,18.2,True,unclassified,32.5,4,7.421833753020519,4.489915656032208,3.7827065551413894,32.5,7.421833753020519,4.489915656032208,4,6,11.883333333333333
136,2017-07-03 05:52:00,2017-07-03 05:52:00,2017-07-03 05:52:00,2017-07-04 02:10:00,20.3,1,1,KERG,3.607671577070448,3.607671577070448,8.680343263816255,2017-07-03 05:52:00,2017-07-03 05:52:00,2017-07-04 02:10:00,2017-07-04 02:10:00,2,"KERG,LMKS",1,LMKS,2.8300512976724033,2.8300512976724033,3.607671577070448,core,supported_multi_station_candidate,B,True,2017,-7.362833333333333,499.56499999999994,17.955333333333332,7.876578446115287,True,2.6,0.41,,440.0,5.7,False,False,True,False,True,-3.485,500.3,9.865,100.25000000000006,2.0,52.0,2017-07-03 05:52:00,7,217,,0.41,440.0,5.7,True,unclassified,20.3,1,8.680343263816255,3.607671577070448,3.607671577070448,20.3,8.680343263816255,3.607671577070448,1,2,2.6
137,2017-07-07 08:18:00,2017-07-07 08:18:00,2017-07-07 05:14:00,2017-07-08 01:24:00,20.166666666666668,2,2,"JUNG,JUNG1",4.010465073219214,4.386422321028661,6.7735133139952595,2017-07-07 05:14:00,2017-07-07 11:22:00,2017-07-07 17:16:00,2017-07-08 01:24:00,4,"DRBS,JUNG,JUNG1,KERG",2,"DRBS,KERG",5.228178110863122,4.234142418202394,8.809919781637934,core,supported_multi_station_candidate,A,False,2017,-8.010333333333334,446.34666666666664,12.561666666666667,8.29700801660908,True,11.3,0.35,,416.0,7.2,False,True,True,False,True,-6.609999999999999,437.1,7.74,94.60000000000002,70.0,0.0,2017-07-07 08:18:00,7,219,,0.35,416.0,7.2,True,unclassified,20.166666666666668,2,6.7735133139952595,4.386422321028661,4.010465073219214,20.166666666666668,6.7735133139952595,4.386422321028661,2,4,11.3
138,2017-07-10 18:01:00,2017-07-10 18:01:00,2017-07-09 11:08:00,2017-07-11 11:30:00,48.36666666666667,6,6,"AATB,JUNG,JUNG1,KERG,LMKS,OULU",3.9146548231801632,5.129801440566988,6.628965049432204,2017-07-09 11:08:00,2017-07-10 21:42:00,2017-07-10 19:56:00,2017-07-11 11:30:00,9,"AATB,APTY,JUNG,JUNG1,KERG,LMKS,NANM,OULU,ROME",3,"APTY,NANM,ROME",4.12489554710627,4.0951178157268,5.267983284917522,core,supported_multi_station_candidate,A,False,2017,-8.773666666666665,655.5345833333333,14.0425,5.429357894037815,True,5.016666666666667,1.04,,646.0,9.7,False,False,True,True,True,-3.135,615.75,10.535,82.49999999999989,2.0,194.0,2017-07-10 18:01:00,7,221,,1.04,646.0,9.7,True,unclassified,48.36666666666667,6,6.628965049432204,5.129801440566988,3.9146548231801632,48.36666666666667,6.628965049432204,5.129801440566988,6,9,5.016666666666667
139,2017-07-16 15:48:00,2017-07-16 15:48:00,2017-07-14 18:56:00,2017-07-18 02:38:00,79.7,9,9,"AATB,ATHN,FSMT,JUNG,JUNG1,KERG,LMKS,MXCO,NANM",6.241208909001299,8.922814981012104,7.249554815007572,2017-07-14 18:56:00,2017-07-17 02:12:00,2017-07-16 06:50:00,2017-07-18 02:38:00,16,"AATB,APTY,ATHN,BKSN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NANM,OULU,ROME",7,"APTY,BKSN,CALM,DRBS,KIEL2,OULU,ROME",8.530173829452659,7.175973149892904,29.962377018729935,core,supported_multi_station_candidate,A,False,2017,-15.013333333333334,638.6216666666667,21.618333333333332,6.660431776819924,True,9.816666666666666,5.41,SSC,625.0,23.7,True,False,True,True,True,-20.425,671.7,24.255,234.90000000000003,48.0,180.0,2017-07-16 15:48:00,7,222,SSC,5.41,625.0,23.7,True,SSC,79.7,9,7.249554815007572,8.922814981012104,6.241208909001299,79.7,7.249554815007572,8.922814981012104,9,16,9.816666666666666
